,Datetime,monoterpene_flux,methanol_flux,acetone_flux,acetaldehyde_flux
402,2010-08-19 08:22:00,158.18542,-0.71028,2.50249,4.91358
403,2010-08-19 11:22:00,132.61328,,27.62849,28.46123
404,2010-08-19 14:22:00,,,14.04776,20.67189
405,2010-08-19 17:22:00,263.86683,1.86457,19.72999,11.92242
406,2010-08-19 20:22:00,28.60659,6.57512,4.76059,1.4985
407,2010-08-19 23:22:00,14.00937,2.80162,2.71627,0.72867
408,2010-08-20 08:22:00,-6.12066,-0.30626,14.09534,-4.97074
409,2010-08-20 11:22:00,43.25176,29.20254,48.504,8.16487
410,2010-08-20 14:22:00,105.95717,31.16087,3.31184,-5.17379
411,2010-08-20 23:22:00,7.21711,1.07171,1.35332,0.12444
412,2010-08-21 02:22:00,10.90865,-3.5671,1.78334,0.00288
413,2010-08-21 08:22:00,127.29923,-20.92159,-5.70808,-3.07695
414,2010-08-21 11:22:00,70.23018,5.85334,7.82245,-0.55897
415,2010-08-21 14:22:00,,44.09021,16.9048,-0.84665
416,2010-08-21 17:22:00,36.26789,20.94974,4.89393,5.06884
417,2010-08-21 20:22:00,11.5092,2.72896,2.84151,0.46713
418,2010-08-21 23:22:00,13.5392,-7.6774,-1.45206,-1.94295
419,2010-08-22 02:22:00,36.09237,-6.76363,5.19806,1.53606
420,2010-08-22 05:22:00,47.66945,1.765,0.5724,1.41544
421,2010-08-22 08:22:00,-17.63269,-5.08464,-3.01609,-5.59255
422,2010-08-22 11:22:00,,51.78935,20.88693,26.94055
423,2010-08-22 14:22:00,,34.09716,32.37654,25.20335
424,2010-08-22 17:22:00,68.03237,27.82274,5.01488,0.30767
425,2010-08-22 20:22:00,3.0085,0.91416,0.86442,0.48862
426,2010-08-23 05:22:00,18.46073,-0.44502,-1.21723,-1.4971
427,2010-08-23 08:22:00,38.48228,-9.68025,-1.23772,-0.02932
428,2010-08-23 11:22:00,68.08259,15.00402,12.61751,8.3412
429,2010-08-23 14:22:00,47.84264,4.76986,12.07304,5.91911
430,2010-08-23 17:22:00,46.53275,1.19137,-1.60344,-0.30259
431,2010-08-23 20:22:00,2.02246,-1.12237,-1.56469,-0.16119
432,2010-08-24 05:22:00,77.69086,2.25948,-4.52846,2.39772
433,2010-08-24 08:22:00,39.62974,-6.81722,-15.77989,4.07453
434,2010-08-24 11:22:00,64.26038,8.52251,-1.4544,3.16324
435,2010-08-24 14:22:00,62.12529,5.18085,11.73039,-0.06485
436,2010-08-24 17:22:00,17.37873,-21.89037,-3.52715,-0.85205
437,2010-08-24 20:22:00,16.60717,-12.67375,-12.9716,-0.4388
438,2010-08-24 23:22:00,29.46372,-15.53669,-6.70341,2.97021
439,2010-08-25 02:22:00,13.21446,-3.09281,-2.85701,-0.46943
440,2010-08-25 08:22:00,38.12175,10.4006,1.12613,-2.23885
441,2010-08-25 11:22:00,148.18888,13.53108,6.04685,5.10843
442,2010-08-25 14:22:00,65.87353,10.91349,1.3769,9.74138
443,2010-08-25 17:22:00,99.37965,9.38925,2.34023,1.14823
444,2010-08-25 20:22:00,21.77512,-1.43374,-0.29176,-0.41447
445,2010-08-26 02:22:00,16.06161,-5.91541,-2.48163,-0.2802
446,2010-08-26 05:22:00,11.63327,-0.94149,1.11117,-0.90589
447,2010-08-26 20:22:00,3.74023,21.80761,-2.61193,19.0894
448,2010-08-26 23:22:00,35.51325,-3.29875,-4.3284,2.25966
449,2010-08-27 02:22:00,80.28779,3.49648,-8.41296,0.82296
450,2010-08-27 05:22:00,,0.17084,0.96988,-1.26282
451,2010-08-27 08:22:00,9.27946,3.03493,1.89849,3.58048
452,2010-08-27 11:22:00,41.54256,26.50114,13.83932,9.78722
453,2010-08-27 14:22:00,,-4.71436,6.81051,0.78223
454,2010-08-27 17:22:00,55.78898,7.24831,1.15105,-0.0546
455,2010-08-27 23:22:00,12.9927,-2.3235,-1.81512,0.16589
456,2010-08-28 02:22:00,48.68901,-5.40381,-4.89596,1.32965
457,2010-08-28 05:22:00,29.59565,-4.06336,-10.86584,-0.07135
458,2010-08-28 08:22:00,46.54248,-5.18367,0.1267,-1.20486
459,2010-08-28 11:22:00,44.75204,-6.8806,5.00801,5.13084
460,2010-08-28 14:22:00,50.03318,-8.25584,-3.49388,-2.29196
461,2010-08-28 17:22:00,31.16374,-9.53081,-2.34447,4.00896
462,2010-08-28 20:22:00,,-11.57217,-3.60807,-7.15048
463,2010-08-28 23:22:00,1.55477,-1.44857,-1.86084,-0.14086
464,2010-08-29 02:22:00,4.61432,-5.47172,-3.24235,-1.19226
465,2010-08-29 05:22:00,6.11862,-7.25838,-5.29601,-0.95055
466,2010-08-29 08:22:00,,-8.6017,-1.54449,-1.97389
467,2010-08-29 14:22:00,223.23353,-7.25817,24.71348,13.88357
468,2010-08-29 17:22:00,86.08036,1.14603,7.39786,0.03194
469,2010-08-29 20:22:00,33.43375,-2.38897,-0.33719,0.04106
470,2010-08-29 23:22:00,6.93682,-3.46394,-1.88876,0.62329
471,2010-08-30 02:22:00,8.39502,-7.12709,-3.10254,-1.01542
472,2010-08-30 05:22:00,9.39905,-5.252,-3.35031,-0.3187
473,2010-08-30 08:22:00,75.82472,-14.96813,-7.86569,3.32883
474,2010-08-30 11:22:00,74.01058,0.82051,16.53819,-4.32113
475,2010-08-30 14:22:00,73.8069,11.95427,0.55101,-4.52886
476,2010-08-30 17:22:00,114.06851,18.23935,9.38052,2.86089
477,2010-08-31 14:22:00,41.64529,5.00423,1.65653,17.59514
478,2010-08-31 17:22:00,71.32668,19.02011,7.37317,3.07801
479,2010-08-31 20:22:00,,-7.32777,-4.03309,
480,2010-08-31 23:22:00,9.83645,-9.11345,-8.43816,-1.76244
481,2010-09-01 02:22:00,8.46172,-3.27118,-2.80622,0.04803
482,2010-09-01 05:22:00,4.42949,-1.93769,-2.39372,0.15861
483,2010-09-01 08:22:00,61.51635,-3.49975,1.94824,-3.39935
484,2010-09-01 11:22:00,34.52044,2.84249,11.30141,7.59854
485,2010-09-01 14:22:00,33.77151,21.46245,-0.9404,5.98108
486,2010-09-01 17:22:00,20.44198,4.24646,-1.18571,-2.91531
487,2010-09-01 23:22:00,6.50819,0.03728,0.30776,0.05002
488,2010-09-02 08:22:00,65.29773,-0.65707,-6.11632,-2.30562
489,2010-09-02 11:22:00,,3.47013,-9.68709,
490,2010-09-02 14:22:00,52.13515,12.47809,5.98446,-1.41795
491,2010-09-02 17:22:00,26.53167,4.78637,12.22132,-1.15915
492,2010-09-02 20:22:00,59.58488,10.72049,6.34525,7.00575
493,2010-09-02 23:22:00,8.54321,-1.96364,9.38727,2.42207
494,2010-09-03 02:22:00,-5.08493,19.67491,-6.8327,2.27582
495,2010-09-03 05:22:00,35.39676,2.76439,-7.36242,-2.42354
496,2010-09-03 08:22:00,15.21427,2.88745,-7.21146,-0.5752
497,2010-09-03 11:22:00,27.1251,1.78291,-2.62536,-3.89525
498,2010-09-03 14:22:00,8.28927,-14.79139,-6.72272,3.64507
499,2010-09-03 17:22:00,33.4878,-15.01406,-5.89927,5.20718
500,2010-09-03 20:22:00,9.07126,-5.83997,-5.70422,0.51007
501,2010-09-03 23:22:00,12.17036,-4.68645,-9.21775,-5.57466
502,2010-09-04 02:22:00,-7.20783,-3.06383,-1.96797,1.84673
503,2010-09-04 05:22:00,7.99286,-3.14973,-3.0797,-0.39305
504,2010-09-04 08:22:00,18.1089,22.82928,3.05592,-2.08925
505,2010-09-04 11:22:00,32.41597,-6.98238,-0.14912,-2.34679
506,2010-09-04 14:22:00,40.89659,27.60379,2.051,-3.34111
507,2010-09-04 17:22:00,17.88198,-6.4388,8.85385,-1.06705
508,2010-09-05 02:22:00,7.48695,-7.17984,-1.11146,-1.07761
509,2010-09-05 05:22:00,46.35364,-1.97799,0.01097,1.17007
510,2010-09-05 08:22:00,67.15134,-3.64481,-1.77502,1.89478
511,2010-09-05 11:22:00,,5.72407,6.64385,-5.26074
512,2010-09-05 14:22:00,47.17551,16.08282,4.56969,2.70958
513,2010-09-06 11:22:00,69.29417,30.13741,,
514,2010-09-06 14:22:00,53.16374,12.06536,-0.32709,1.31484
515,2010-09-10 11:22:00,99.99518,,,6.43879
516,2010-09-10 14:22:00,92.37202,20.09394,14.73343,
517,2010-09-10 17:22:00,28.07052,6.18193,14.91019,4.66789
518,2010-09-10 20:22:00,49.20331,-4.85557,9.26201,0.85915
519,2010-09-11 02:22:00,,-4.23961,-3.14554,-1.62701
520,2010-09-11 05:22:00,13.16636,-10.05312,-7.69962,-1.64986
521,2010-09-11 08:22:00,,,-19.99063,
522,2010-09-11 11:22:00,42.59947,,-9.73759,-6.28165
523,2010-09-11 14:22:00,32.08599,,-20.26247,-0.61886
524,2010-09-11 17:22:00,2.07431,-13.52283,-9.97589,-2.24168
525,2010-09-11 20:22:00,17.28986,-5.73123,-6.23142,-1.51924
526,2010-09-11 23:22:00,23.28374,-5.28209,-10.69629,-1.98882
527,2010-09-12 02:22:00,36.2739,0.07014,-7.45142,1.53441
528,2010-09-12 05:22:00,30.82114,-5.57495,-8.4086,0.20752
529,2010-09-12 08:22:00,63.15229,-8.32731,-6.90431,-6.14067
530,2010-09-12 11:22:00,51.11874,13.7991,-11.3887,-0.10525
531,2010-09-12 14:22:00,18.57214,-4.8466,0.63108,-0.39
532,2010-09-12 17:22:00,28.4467,-1.06922,-3.6422,3.41271
533,2010-09-12 20:22:00,21.87803,-1.95798,-1.4132,2.65797
534,2010-09-12 23:22:00,16.34119,-4.14771,-2.22357,-0.85484
535,2010-09-13 02:22:00,15.36781,1.275,0.31352,0.7964
536,2010-09-13 05:22:00,34.9596,1.28532,-0.37679,2.33491
537,2010-09-13 08:22:00,23.62827,-10.69871,-0.08572,1.87329
538,2010-09-13 11:22:00,41.00827,6.45301,-5.53844,2.49608
539,2010-09-13 14:22:00,29.67957,6.53133,1.03945,1.55034
540,2010-09-13 17:22:00,34.06594,-3.58282,-1.87863,2.24039
541,2010-09-14 05:22:00,4.17417,-0.74422,-1.83802,0.72944
542,2010-09-14 08:22:00,53.21833,22.74123,,12.43359
543,2010-09-14 11:22:00,,-4.48817,-10.80171,11.32858
544,2010-09-14 14:22:00,,12.74801,2.76106,
545,2010-09-14 17:22:00,116.86069,3.29194,1.7556,9.0839
546,2010-09-14 20:22:00,69.01566,7.60428,-1.11842,7.59839
547,2010-09-14 23:22:00,53.39795,10.60437,1.86495,6.78034
548,2010-09-15 02:22:00,25.40012,10.38387,-3.0158,3.7399
549,2010-09-15 05:22:00,33.86761,-1.27217,8.68142,
550,2010-09-15 08:22:00,43.14784,0.75538,-6.32747,2.02771
551,2010-09-15 11:22:00,61.15056,-10.55239,-19.44104,9.5378
552,2010-09-15 14:22:00,54.96976,-19.81614,-4.33157,7.60156
553,2010-09-15 17:22:00,89.91608,-18.24629,,5.19125
554,2010-09-15 20:22:00,24.22482,-9.70245,-6.1422,3.15622
555,2010-09-15 23:22:00,6.43454,1.566,0.07334,0.6641
556,2010-09-16 02:22:00,8.85516,1.24852,-2.48068,2.51055
557,2010-09-16 05:22:00,11.18351,-0.58815,-1.31518,1.34736
558,2010-09-17 02:22:00,30.03687,-2.38274,-6.16846,4.84177
559,2010-09-17 05:22:00,41.97775,1.26919,-8.56497,0.98195
560,2010-09-17 08:22:00,89.80951,-1.65137,,-3.92415
561,2010-09-17 11:22:00,,27.2054,13.79458,
562,2010-09-17 14:22:00,85.73256,19.14525,4.11261,4.78786
563,2010-09-17 17:22:00,74.03014,1.16315,2.96746,7.79831
564,2010-09-17 20:22:00,12.44248,-1.16744,-1.41993,-0.043
565,2010-09-17 23:22:00,12.49921,-0.11812,-0.90652,-0.10909
566,2010-09-18 02:22:00,22.1081,-1.6402,-4.36789,-0.02585
567,2010-09-18 05:22:00,42.37293,2.79588,-8.18543,-1.7756
568,2010-09-18 08:22:00,49.24334,5.5584,-0.3477,-2.1784
569,2010-09-18 11:22:00,13.11175,1.16934,1.17803,-4.26379
570,2010-09-18 14:22:00,91.21342,15.3199,-3.82884,-4.1699
571,2010-09-18 17:22:00,108.38247,8.37233,2.41036,10.11251
572,2010-09-18 20:22:00,55.91341,2.60423,-3.55397,2.23831
573,2010-09-19 02:22:00,10.63132,-12.25109,-7.23109,-0.84176
574,2010-09-19 08:22:00,12.09062,0.79892,-1.5609,1.21019
575,2010-09-19 11:22:00,32.40199,3.83534,-3.5925,3.15661
576,2010-09-19 14:22:00,,6.19844,-1.02695,-0.55897
577,2010-09-19 17:22:00,65.66266,13.88276,6.06349,7.48648
578,2010-09-19 20:22:00,46.83185,-0.26722,-1.62663,-1.54098
579,2010-09-19 23:22:00,59.76856,0.16472,-6.8422,2.01761
580,2010-09-20 02:22:00,67.60935,1.69383,-8.7756,-3.36762
581,2010-09-20 05:22:00,51.82872,8.90376,-7.17553,0.7526
582,2010-09-20 08:22:00,33.83271,4.70318,1.23783,-1.57035
583,2010-09-20 11:22:00,81.74978,14.65981,-4.98575,10.52165
584,2010-09-20 14:22:00,87.83645,34.70655,13.6009,
585,2010-09-21 02:22:00,16.51734,-0.3673,-8.21119,-2.11554
586,2010-09-21 05:22:00,-0.43272,-14.5404,-13.32044,-1.84297
587,2010-09-21 08:22:00,37.2178,11.7134,-7.20686,-1.08695
588,2010-09-21 11:22:00,,-22.01073,-15.36468,-2.82386
589,2010-09-21 14:22:00,6.81678,1.19984,-9.45766,1.16474
590,2010-09-21 17:22:00,25.28304,-15.1371,-7.13773,-1.7998
591,2010-09-21 20:22:00,5.45249,-14.20681,-9.72549,2.10265
592,2010-09-21 23:22:00,26.2955,-1.31757,-8.99496,0.98637
593,2010-09-22 05:22:00,25.79431,2.76247,-4.18733,2.9145
594,2010-09-22 20:22:00,19.71988,0.41197,-1.99778,0.18121
595,2010-09-22 23:22:00,11.32896,2.3121,-0.88512,0.08577
596,2010-09-23 02:22:00,23.77517,1.61255,-2.55036,0.36472
597,2010-09-23 05:22:00,23.73506,1.52814,-3.46314,-1.48233
598,2010-09-23 08:22:00,31.72871,4.67404,-1.33861,-0.0826
599,2010-09-23 11:22:00,52.53547,12.45193,0.25925,14.3291
600,2010-09-23 14:22:00,48.02892,10.83749,0.1667,-0.32325
601,2010-09-23 17:22:00,34.56189,5.58624,-1.22376,-0.36578
602,2010-09-23 20:22:00,25.93831,15.51313,-2.94577,1.78581
603,2010-09-23 23:22:00,49.38666,2.10192,-6.29869,-4.687
604,2010-09-24 02:22:00,32.27877,-5.12255,-11.43054,0.53017
605,2010-09-24 05:22:00,58.97174,-12.34753,-3.29216,-4.78094
606,2010-09-24 08:22:00,48.8875,-20.50361,-12.3155,1.32838
607,2010-09-24 11:22:00,24.50005,-1.61029,-6.13385,5.60664
608,2010-09-24 14:22:00,64.52855,-0.14803,-4.93109,7.08852
609,2010-09-24 17:22:00,4.79971,2.5171,-0.39109,3.38869
610,2010-09-24 20:22:00,39.45386,4.25425,6.56774,2.88628
611,2010-09-24 23:22:00,33.3723,-23.85424,,-4.7641
612,2010-09-25 02:22:00,37.67174,-18.39141,-9.19065,-0.93124
613,2010-09-25 05:22:00,57.54523,-21.59015,,-5.75748
614,2010-09-25 08:22:00,35.35343,-14.04147,-19.19754,-2.48836
615,2010-09-25 11:22:00,15.27581,-17.33456,-12.00244,-4.69178
616,2010-09-25 14:22:00,20.4088,-0.2946,-4.72461,-0.30435
617,2010-09-25 17:22:00,22.16854,0.73688,-1.14786,-1.92798
618,2010-09-25 20:22:00,18.03166,-0.13301,-1.82174,6.00115
619,2010-09-25 23:22:00,27.04962,5.66941,2.94716,8.69606
620,2010-09-26 02:22:00,48.25865,3.92742,1.12477,1.72547
621,2010-09-26 05:22:00,9.2532,-0.45098,0.255,-2.81726
622,2010-09-26 08:22:00,54.65363,3.46801,-1.01499,6.08417
623,2010-09-26 11:22:00,28.34239,12.54052,-0.95527,-4.08267
624,2010-09-26 14:22:00,47.90706,,,12.24536
625,2010-09-26 17:22:00,24.55535,19.62032,5.01251,3.11652
626,2010-09-26 20:22:00,30.45317,6.88851,6.66832,3.03171
627,2010-09-26 23:22:00,9.35122,-7.53117,0.29294,-0.22501
628,2010-09-27 02:22:00,13.779,-8.32614,-1.67085,0.04806
629,2010-09-27 05:22:00,56.6123,-15.55037,-10.42996,-2.17224
630,2010-09-27 08:22:00,100.15182,,-10.00721,-1.66364
631,2010-09-27 11:22:00,43.33734,34.23059,6.47487,-2.67718
632,2010-09-27 14:22:00,10.92471,13.64748,-18.20219,-3.34182
633,2010-09-27 17:22:00,13.63315,12.7078,5.24951,1.41088
634,2010-09-27 20:22:00,8.07707,0.99696,2.30348,0.83882
635,2010-09-27 23:22:00,23.35761,-3.23812,0.47787,0.19017
636,2010-09-28 05:22:00,40.78896,-14.87487,-10.9451,-1.31546
637,2010-09-28 08:22:00,17.03144,-20.91397,-1.46567,3.22725
638,2010-09-28 11:22:00,41.83987,-3.30052,-2.8035,-1.57272
639,2010-09-28 14:22:00,0.60604,,0.35005,-0.12986
640,2010-09-28 20:22:00,3.37523,0.28563,0.82089,0.26295
641,2010-09-28 23:22:00,4.78558,-0.58472,-0.66619,-0.43996
642,2010-09-29 05:22:00,,,5.16298,
643,2010-09-29 11:22:00,49.01755,28.22131,-5.5969,2.211
644,2010-09-29 14:22:00,52.65531,31.21431,12.79306,-1.79346
645,2010-09-29 20:22:00,5.52292,1.83571,1.48939,0.37751
646,2010-09-30 11:22:00,38.51797,,3.25294,1.34162
647,2010-09-30 14:22:00,2.2372,10.72867,-8.8097,3.95867
648,2010-10-02 14:22:00,34.32856,-10.04194,-4.21189,-3.20212
649,2010-10-02 20:22:00,5.6463,-5.77479,-4.86243,-5.52506
650,2010-10-02 23:22:00,23.68362,-6.38159,-10.96588,-1.98987
651,2010-10-03 05:22:00,38.2864,-9.65829,-6.24071,-0.54431
652,2010-10-03 08:22:00,0.42485,-13.72485,-12.97182,-6.52787
653,2010-10-03 11:22:00,46.33093,-29.3154,-7.16585,6.07829
654,2010-10-03 14:22:00,34.33324,-12.24079,-2.86535,-5.83682
655,2010-10-03 17:22:00,3.79856,-1.34281,-2.40268,-0.45486
656,2010-10-03 20:22:00,8.45565,-3.93363,-2.4493,-1.08629
657,2010-10-03 23:22:00,1.16941,-3.45284,-1.38872,-0.71386
658,2010-10-04 05:22:00,2.72583,-4.0583,-4.67306,0.21184
659,2010-10-04 08:22:00,33.40492,-11.42255,-9.58272,-7.54816
660,2010-10-04 11:22:00,33.96323,-18.31508,3.40988,2.73211
661,2010-10-04 14:22:00,20.35182,,12.55377,-0.71662
662,2010-10-04 17:22:00,14.57862,3.41686,3.5075,0.1455
663,2010-10-04 20:22:00,8.3111,0.36763,3.57874,0.48821
664,2010-10-04 23:22:00,0.80812,-0.3465,-0.13612,0.5324
665,2010-10-05 05:22:00,3.75553,-0.70161,-3.06182,0.16883
666,2010-11-26 03:22:00,97.98214,-0.35378,-6.24992,5.22598
667,2010-11-26 06:22:00,13.88359,-12.41441,-16.02997,-7.76647
668,2010-11-26 09:22:00,34.8239,-2.92229,-0.17784,1.67918
669,2010-11-26 12:22:00,-31.11666,-6.92337,-8.18771,-9.17524
670,2010-11-26 15:22:00,1.04307,8.29955,-6.36633,1.96744
671,2010-11-26 18:22:00,,-0.35282,8.05349,12.234
672,2010-11-26 21:22:00,392.3241,-22.38133,67.12393,-29.41801
673,2010-11-27 00:22:00,108.53188,43.99666,4.85147,4.65681
674,2010-11-27 03:22:00,,9.84793,24.12038,17.39924
675,2010-11-27 06:22:00,,-61.48525,,
676,2010-11-27 09:22:00,,0.47638,1.58621,26.7205
677,2010-11-27 12:22:00,,-1.93524,-2.83916,-19.28709
678,2010-11-27 15:22:00,,-0.18782,-5.18297,-0.23814
679,2010-11-27 18:22:00,,2.06493,2.00425,10.40717
680,2010-11-28 00:22:00,7.19577,-0.5058,-2.99692,-1.34837
681,2010-11-28 03:22:00,22.93379,8.45315,3.2649,4.61583
682,2010-11-28 12:22:00,5.87774,0.57017,0.7958,0.14364
683,2010-11-28 18:22:00,-49.38947,13.74511,56.32129,7.07816
684,2010-11-28 21:22:00,308.47689,7.27741,5.21217,11.89584
685,2010-11-29 00:22:00,-21.44264,-2.86009,2.88868,-0.46233
686,2010-12-06 06:22:00,3.4969,-43.13051,-0.28029,-3.10302
687,2010-12-06 09:22:00,-19.98172,-2.59093,-3.97111,-2.37807
688,2010-12-06 12:22:00,10.15763,-3.01053,-2.19347,-0.16896
689,2011-03-07 20:22:00,,,,-3.22553
690,2011-03-08 11:22:00,,,,0.94586
691,2011-03-08 14:22:00,-4.22413,,,
692,2011-03-08 17:22:00,10.00322,2.05218,-0.73437,14.85018
693,2011-03-08 20:22:00,-16.48562,-10.73541,5.59668,-9.57761
694,2011-03-08 23:22:00,26.75441,9.16577,-9.1282,2.42013
695,2011-03-09 02:22:00,20.81096,4.24031,-6.67153,0.43955
696,2011-03-09 05:22:00,22.98905,-7.22257,10.99052,-8.26862
697,2011-03-09 08:22:00,5.24254,,-0.54419,-7.14488
698,2011-03-09 11:22:00,34.33977,-1.14116,14.10928,-8.03371
699,2011-03-09 14:22:00,,0.33107,16.2449,-1.35843
700,2011-03-09 17:22:00,12.15402,12.64425,-4.93789,
701,2011-03-09 20:22:00,12.72171,-7.02145,0.49433,12.14347
702,2011-03-09 23:22:00,9.76981,4.43663,-0.63189,18.76595
703,2011-03-10 02:22:00,,4.03109,20.85976,3.36829
704,2011-03-10 05:22:00,0.08195,18.36467,4.93228,0.95707
705,2011-03-10 08:22:00,37.2093,-1.62933,-2.38142,-6.07368
706,2011-03-10 11:22:00,-2.15036,-6.76875,3.76126,18.24076
707,2011-03-10 14:22:00,-1.89731,13.05318,6.37826,-9.06355
708,2011-03-10 17:22:00,6.20656,1.8061,4.64701,8.04388
709,2011-03-10 20:22:00,-5.46354,-3.98989,2.65835,-0.82159
710,2011-03-10 23:22:00,0.39565,-5.01091,9.7204,5.77706
711,2011-03-11 02:22:00,3.1307,-24.08618,-4.82773,-11.7214
712,2011-03-11 05:22:00,3.86344,,0.32935,
713,2011-03-11 08:22:00,-9.08084,1.12752,11.33929,0.55017
714,2011-03-11 11:22:00,6.28071,-9.26162,-3.45292,9.47097
715,2011-03-11 14:22:00,-9.35496,-2.59061,-5.08974,7.01104
716,2011-03-11 17:22:00,1.50745,13.79319,21.15948,2.77151
717,2011-03-11 20:22:00,1.53134,11.86782,11.30047,-4.85393
718,2011-03-11 23:22:00,12.42232,-2.03409,-1.18455,-1.13874
719,2011-03-12 02:22:00,6.37901,4.92545,-6.14564,3.762
720,2011-03-12 05:22:00,4.08143,-1.25639,0.46454,1.67455
721,2011-03-12 08:22:00,3.89571,-1.94666,-4.04183,-3.1128
722,2011-03-12 11:22:00,10.0632,-8.63895,10.05203,-3.89002
723,2011-03-12 14:22:00,-8.53581,14.76531,-0.4859,0.37357
724,2011-03-12 17:22:00,16.69495,-10.02003,2.43155,0.94911
725,2011-03-12 20:22:00,2.64034,5.47122,2.20454,0.96846
726,2011-03-12 23:22:00,1.90503,-1.46181,1.92189,0.66748
727,2011-03-13 05:22:00,2.3065,-0.89409,-0.13509,-1.32797
728,2011-03-13 08:22:00,-2.34779,-1.90283,3.29564,-1.26071
729,2011-03-13 11:22:00,,-1.70183,1.29064,-0.2165
730,2011-03-13 14:22:00,-20.09444,18.65551,3.54726,3.28218
731,2011-03-13 17:22:00,8.99666,1.84375,0.81538,-0.11936
732,2011-03-13 23:22:00,9.33496,1.25351,-7.26718,-1.52995
733,2011-03-14 05:22:00,0.85869,-9.10223,-5.29731,-4.62927
734,2011-03-14 11:22:00,7.04579,-22.08509,-2.935,-11.9077
735,2011-03-14 14:22:00,-22.93208,5.68797,-10.18406,-1.37744
736,2011-03-14 17:22:00,-15.25222,-4.75323,1.63692,
737,2011-03-14 20:22:00,-16.5933,8.44843,1.17736,3.33137
738,2011-03-14 23:22:00,20.80962,-8.66671,-2.35534,
739,2011-03-15 02:22:00,2.34042,-5.66916,-4.768,0.33888
740,2011-03-15 05:22:00,-1.47741,-4.04677,-3.35457,4.17647
741,2011-03-15 08:22:00,2.73608,10.91478,,-5.04298
742,2011-03-15 11:22:00,10.43343,28.98966,0.43517,-1.11143
743,2011-03-15 14:22:00,25.35944,8.39437,15.04805,12.03688
744,2011-03-15 17:22:00,-12.59641,-1.10812,2.70634,-3.25257
745,2011-03-16 05:22:00,5.24906,-0.05345,0.35433,-0.00873
746,2011-03-16 08:22:00,37.69351,-0.64828,7.2751,2.27464
747,2011-03-16 14:22:00,8.48604,38.46598,-1.2241,4.14013
748,2011-03-16 17:22:00,14.58491,-0.6148,4.02016,3.28362
749,2011-03-16 20:22:00,,30.02718,,
750,2011-03-17 02:22:00,101.24643,-1.58482,2.68468,4.07739
751,2011-03-17 05:22:00,,25.8267,,
752,2011-03-17 20:22:00,,14.03272,,7.84152
753,2011-03-17 23:22:00,,7.82224,,2.64984
754,2011-03-18 02:22:00,,1.10332,12.76709,7.97338
755,2011-03-18 05:22:00,-6.40514,1.46594,11.17236,4.07537
756,2011-03-18 08:22:00,19.3538,3.07836,16.34662,2.35734
757,2011-03-18 11:22:00,29.87616,16.30943,19.36518,-7.80496
758,2011-03-18 14:22:00,,1.97536,16.39636,3.98314
759,2011-03-18 17:22:00,-19.69979,10.96437,5.35398,-10.21115
760,2011-03-18 20:22:00,,9.6387,2.89521,4.09958
761,2011-03-18 23:22:00,,5.17504,4.574,3.40913
762,2011-03-19 02:22:00,,-2.23935,-4.73325,2.54878
763,2011-03-19 05:22:00,,9.05428,5.27366,0.82898
764,2011-03-19 08:22:00,8.44936,-11.96657,7.82228,2.89305
765,2011-03-19 11:22:00,1.82582,-5.47714,1.75694,3.4946
766,2011-03-19 14:22:00,23.63586,-8.06479,3.01497,-1.85048
767,2011-03-20 05:22:00,4.57853,-2.51425,-6.79493,-3.62306
768,2011-03-20 08:22:00,18.28494,4.28873,-5.10364,-5.46599
769,2011-03-20 11:22:00,11.17345,22.5883,-5.71746,4.70847
770,2011-03-20 14:22:00,7.91022,-8.61653,3.61853,5.8542
771,2011-03-20 17:22:00,0.78074,4.50234,2.57062,3.79455
772,2011-03-20 20:22:00,1.75599,-1.12671,0.13247,-0.15244
773,2011-03-20 23:22:00,2.06819,1.33635,0.13532,0.94511
774,2011-03-21 02:22:00,1.39223,-2.18249,-1.68341,-1.13635
775,2011-03-21 05:22:00,-0.67609,-3.1728,-3.01957,-1.22134
776,2011-03-21 08:22:00,3.81208,-11.60103,-3.54435,2.39207
777,2011-03-21 11:22:00,23.9896,9.12429,-1.12298,-8.96566
778,2011-03-21 14:22:00,-17.018,-3.45829,-5.62578,2.41724
779,2011-03-21 17:22:00,-12.44868,-10.36392,-7.59982,1.39851
780,2011-03-21 20:22:00,-1.23261,,,-1.96208
781,2011-03-21 23:22:00,26.11393,,,5.58311
782,2011-03-22 02:22:00,-1.22102,-21.34341,-4.83391,3.47797
783,2011-03-22 05:22:00,20.89215,5.02826,-12.29533,-4.56171
784,2011-03-22 08:22:00,12.02043,15.64433,-12.26666,2.47666
785,2011-03-22 11:22:00,,-4.70172,-19.60464,
786,2011-03-22 14:22:00,,28.09221,3.16263,10.38293
787,2011-03-22 17:22:00,,18.49884,8.01547,0.74675
788,2011-03-22 20:22:00,16.78499,4.02061,9.73407,4.95207
789,2011-03-22 23:22:00,3.6024,-5.32992,7.65121,8.7012
790,2011-03-23 02:22:00,9.4533,13.87288,9.5909,-1.65112
791,2011-03-23 05:22:00,24.12367,-3.69438,6.28863,-6.78688
792,2011-03-23 08:22:00,15.18182,10.22823,-2.41173,14.51608
793,2011-03-23 11:22:00,,-16.54901,-4.99266,-10.1777
794,2011-03-23 14:22:00,,10.6523,-17.00746,-10.53862
795,2011-03-23 17:22:00,21.28026,17.87474,1.3242,13.8553
